unnamed: 0,station,year,month,day,rainfall,sunshine,humidity,temperature,result,result_encoded
104708,Chittagong,2021,9,7,0.0,8.2,80.0,29.1,Normal Temperature,2
104709,Chittagong,2021,9,8,0.0,9.0,80.0,29.4,Normal Temperature,2
104710,Chittagong,2021,9,9,0.0,9.4,77.0,30.4,Hot Temperature,1
104711,Chittagong,2021,9,10,0.0,8.5,80.0,30.1,Hot Temperature,1
104712,Chittagong,2021,9,11,12.0,5.6,87.0,29.2,Normal Temperature,2
104713,Chittagong,2021,9,12,36.0,5.6,78.0,29.5,Normal Temperature,2
104714,Chittagong,2021,9,13,0.0,4.6,78.0,29.2,Normal Temperature,2
104715,Chittagong,2021,9,14,0.0,4.1,79.0,29.2,Normal Temperature,2
104716,Chittagong,2021,9,15,0.0,8.5,80.0,29.5,Normal Temperature,2
104717,Chittagong,2021,9,16,1.0,8.8,81.0,29.3,Normal Temperature,2
104718,Chittagong,2021,9,17,3.0,5.3,88.0,28.2,Normal Temperature,2
104719,Chittagong,2021,9,18,10.0,0.6,90.0,27.4,Normal Temperature,2
104720,Chittagong,2021,9,19,72.0,0.0,97.0,25.8,Normal Temperature,2
104721,Chittagong,2021,9,20,90.0,1.5,89.0,27.4,Normal Temperature,2
104722,Chittagong,2021,9,21,0.0,5.0,83.0,28.7,Normal Temperature,2
104723,Chittagong,2021,9,22,0.0,5.7,82.0,28.9,Normal Temperature,2
104724,Chittagong,2021,9,23,0.0,8.6,78.0,29.9,Normal Temperature,2
104725,Chittagong,2021,9,24,0.0,1.0,82.0,30.1,Hot Temperature,1
104726,Chittagong,2021,9,25,0.0,7.8,82.0,29.2,Normal Temperature,2
104727,Chittagong,2021,9,26,1.0,6.9,82.0,29.3,Normal Temperature,2
104728,Chittagong,2021,9,27,2.0,3.8,85.0,28.9,Normal Temperature,2
104729,Chittagong,2021,9,28,1.0,3.6,84.0,28.2,Normal Temperature,2
104730,Chittagong,2021,9,29,1.0,3.6,81.0,28.4,Normal Temperature,2
104731,Chittagong,2021,9,30,1.0,9.8,76.0,29.7,Normal Temperature,2
104732,Chittagong,2021,10,1,0.0,8.4,77.0,30.0,Normal Temperature,2
104733,Chittagong,2021,10,2,0.0,3.2,86.0,27.5,Normal Temperature,2
104734,Chittagong,2021,10,3,0.0,9.2,81.0,29.7,Normal Temperature,2
104735,Chittagong,2021,10,4,4.0,6.9,81.0,29.3,Normal Temperature,2
104736,Chittagong,2021,10,5,0.0,6.5,77.0,29.8,Normal Temperature,2
104737,Chittagong,2021,10,6,0.0,8.0,80.0,29.7,Normal Temperature,2
104738,Chittagong,2021,10,7,41.0,4.7,84.0,29.0,Normal Temperature,2
104739,Chittagong,2021,10,8,4.0,5.5,83.0,29.4,Normal Temperature,2
104740,Chittagong,2021,10,9,72.0,7.8,81.0,30.0,Normal Temperature,2
104741,Chittagong,2021,10,10,0.0,7.4,81.0,30.5,Hot Temperature,1
104742,Chittagong,2021,10,11,0.0,8.9,80.0,31.1,Hot Temperature,1
104743,Chittagong,2021,10,12,1.0,4.4,80.0,30.0,Normal Temperature,2
104744,Chittagong,2021,10,13,0.0,6.9,78.0,30.6,Hot Temperature,1
104745,Chittagong,2021,10,14,0.0,8.8,77.0,31.4,Hot Temperature,1
104746,Chittagong,2021,10,15,0.0,7.5,87.0,29.1,Normal Temperature,2
104747,Chittagong,2021,10,16,37.0,6.8,81.0,29.0,Normal Temperature,2
104748,Chittagong,2021,10,17,5.0,3.7,80.0,29.1,Normal Temperature,2
104749,Chittagong,2021,10,18,0.0,5.0,82.0,27.7,Normal Temperature,2
104750,Chittagong,2021,10,19,5.0,8.4,81.0,28.8,Normal Temperature,2
104751,Chittagong,2021,10,20,31.0,5.6,87.0,27.9,Normal Temperature,2
104752,Chittagong,2021,10,21,22.0,4.9,85.0,27.7,Normal Temperature,2
104753,Chittagong,2021,10,22,12.0,4.2,85.0,27.8,Normal Temperature,2
104754,Chittagong,2021,10,23,0.0,5.0,80.0,28.0,Normal Temperature,2
104755,Chittagong,2021,10,24,0.0,7.7,76.0,27.3,Normal Temperature,2
104756,Chittagong,2021,10,25,0.0,1.5,81.0,27.0,Normal Temperature,2
104757,Chittagong,2021,10,26,0.0,1.0,86.0,27.5,Normal Temperature,2
104758,Chittagong,2021,10,27,0.0,0.5,86.0,27.3,Normal Temperature,2
104759,Chittagong,2021,10,28,0.0,1.5,85.0,27.8,Normal Temperature,2
104760,Chittagong,2021,10,29,0.0,8.9,80.0,29.5,Normal Temperature,2
104761,Chittagong,2021,10,30,0.0,8.4,77.0,29.6,Normal Temperature,2
104762,Chittagong,2021,10,31,0.0,0.8,64.0,28.9,Normal Temperature,2
104763,Chittagong,2021,11,1,0.0,8.0,61.0,27.4,Normal Temperature,2
104764,Chittagong,2021,11,2,0.0,7.5,64.0,27.3,Normal Temperature,2
104765,Chittagong,2021,11,3,0.0,0.6,69.0,25.8,Normal Temperature,2
104766,Chittagong,2021,11,4,0.0,4.7,68.0,26.1,Normal Temperature,2
104767,Chittagong,2021,11,5,0.0,8.4,68.0,25.7,Normal Temperature,2
104768,Chittagong,2021,11,6,0.0,8.8,65.0,25.7,Normal Temperature,2
104769,Chittagong,2021,11,7,0.0,8.7,64.0,26.2,Normal Temperature,2
104770,Chittagong,2021,11,8,0.0,8.9,75.0,26.9,Normal Temperature,2
104771,Chittagong,2021,11,9,0.0,8.9,77.0,27.4,Normal Temperature,2
104772,Chittagong,2021,11,10,0.0,8.8,73.0,28.0,Normal Temperature,2
104773,Chittagong,2021,11,11,0.0,7.6,73.0,28.3,Normal Temperature,2
104774,Chittagong,2021,11,12,0.0,7.5,67.0,28.8,Normal Temperature,2
104775,Chittagong,2021,11,13,0.0,3.7,62.0,27.1,Normal Temperature,2
104776,Chittagong,2021,11,14,0.0,5.8,68.0,26.5,Normal Temperature,2
104777,Chittagong,2021,11,15,0.0,4.1,77.0,26.6,Normal Temperature,2
104778,Chittagong,2021,11,16,0.0,5.3,77.0,26.7,Normal Temperature,2
104779,Chittagong,2021,11,17,0.0,8.6,71.0,26.6,Normal Temperature,2
104780,Chittagong,2021,11,18,0.0,7.7,73.0,25.7,Normal Temperature,2
104781,Chittagong,2021,11,19,0.0,8.8,65.0,26.3,Normal Temperature,2
104782,Chittagong,2021,11,20,0.0,8.3,63.0,26.0,Normal Temperature,2
104783,Chittagong,2021,11,21,0.0,7.2,73.0,25.3,Normal Temperature,2
104784,Chittagong,2021,11,22,0.0,8.6,70.0,25.9,Normal Temperature,2
104785,Chittagong,2021,11,23,0.0,8.1,69.0,26.1,Normal Temperature,2
104786,Chittagong,2021,11,24,0.0,7.8,68.0,25.6,Normal Temperature,2
104787,Chittagong,2021,11,25,0.0,8.1,68.0,25.4,Normal Temperature,2
104788,Chittagong,2021,11,26,0.0,7.3,72.0,23.5,Normal Temperature,2
104789,Chittagong,2021,11,27,0.0,8.0,66.0,23.2,Normal Temperature,2
104790,Chittagong,2021,11,28,0.0,8.6,69.0,23.5,Normal Temperature,2
104791,Chittagong,2021,11,29,0.0,8.0,64.0,24.0,Normal Temperature,2
104792,Chittagong,2021,11,30,0.0,8.8,69.0,24.5,Normal Temperature,2
104793,Chittagong,2021,12,1,0.0,7.9,72.0,24.8,Normal Temperature,2
104794,Chittagong,2021,12,2,0.0,8.6,73.0,24.2,Normal Temperature,2
104795,Chittagong,2021,12,3,0.0,7.4,69.0,25.1,Normal Temperature,2
104796,Chittagong,2021,12,4,0.0,0.7,79.0,24.9,Normal Temperature,2
104797,Chittagong,2021,12,5,1.0,0.2,80.0,24.1,Normal Temperature,2
104798,Chittagong,2021,12,6,12.0,0.0,96.0,22.2,Normal Temperature,2
104799,Chittagong,2021,12,7,78.0,0.6,88.0,24.0,Normal Temperature,2
104800,Chittagong,2021,12,8,4.0,2.4,83.0,25.4,Normal Temperature,2
104801,Chittagong,2021,12,9,0.0,3.1,85.0,25.2,Normal Temperature,2
104802,Chittagong,2021,12,10,0.0,5.8,66.0,25.1,Normal Temperature,2
104803,Chittagong,2021,12,11,0.0,8.1,61.0,24.0,Normal Temperature,2
104804,Chittagong,2021,12,12,0.0,8.5,60.0,22.4,Normal Temperature,2
104805,Chittagong,2021,12,13,0.0,8.2,59.0,21.6,Normal Temperature,2
104806,Chittagong,2021,12,14,0.0,7.4,67.0,21.5,Normal Temperature,2
104807,Chittagong,2021,12,15,0.0,7.5,65.0,21.8,Normal Temperature,2
104808,Chittagong,2021,12,16,0.0,8.4,75.0,21.6,Normal Temperature,2
104809,Chittagong,2021,12,17,0.0,8.5,75.0,21.1,Normal Temperature,2
104810,Chittagong,2021,12,18,0.0,7.4,77.0,21.3,Normal Temperature,2
104811,Chittagong,2021,12,19,0.0,8.3,68.0,21.7,Normal Temperature,2
104812,Chittagong,2021,12,20,0.0,7.0,63.0,20.6,Normal Temperature,2
104813,Chittagong,2021,12,21,0.0,1.9,71.0,19.6,Normal Temperature,2
104814,Chittagong,2021,12,22,0.0,6.4,75.0,19.4,Normal Temperature,2
104815,Chittagong,2021,12,23,0.0,7.1,76.0,19.3,Normal Temperature,2
104816,Chittagong,2021,12,24,0.0,6.9,78.0,19.3,Normal Temperature,2
104817,Chittagong,2021,12,25,0.0,7.6,78.0,20.2,Normal Temperature,2
104818,Chittagong,2021,12,26,0.0,7.2,75.0,20.3,Normal Temperature,2
104819,Chittagong,2021,12,27,0.0,6.8,72.0,21.0,Normal Temperature,2
104820,Chittagong,2021,12,28,0.0,8.4,71.0,20.8,Normal Temperature,2
104821,Chittagong,2021,12,29,0.0,7.9,76.0,20.9,Normal Temperature,2
104822,Chittagong,2021,12,30,0.0,8.0,75.0,21.3,Normal Temperature,2
104823,Chittagong,2021,12,31,0.0,8.1,68.0,22.1,Normal Temperature,2
104824,Chittagong,2022,1,1,0.0,8.5,61.0,21.8,Normal Temperature,2
104825,Chittagong,2022,1,2,0.0,8.6,71.0,21.3,Normal Temperature,2
104826,Chittagong,2022,1,3,0.0,6.2,81.0,20.2,Normal Temperature,2
104827,Chittagong,2022,1,4,0.0,8.3,70.0,21.2,Normal Temperature,2
104828,Chittagong,2022,1,5,0.0,7.4,82.0,20.2,Normal Temperature,2
104829,Chittagong,2022,1,6,0.0,5.8,73.0,20.7,Normal Temperature,2
104830,Chittagong,2022,1,7,0.0,8.2,78.0,20.9,Normal Temperature,2
104831,Chittagong,2022,1,8,0.0,8.5,76.0,21.4,Normal Temperature,2
104832,Chittagong,2022,1,9,0.0,8.0,75.0,22.5,Normal Temperature,2
104833,Chittagong,2022,1,10,0.0,7.9,76.0,22.0,Normal Temperature,2
104834,Chittagong,2022,1,11,0.0,5.9,75.0,22.1,Normal Temperature,2
104835,Chittagong,2022,1,12,0.0,1.4,78.0,22.1,Normal Temperature,2
104836,Chittagong,2022,1,13,0.0,1.8,77.0,22.2,Normal Temperature,2
104837,Chittagong,2022,1,14,0.0,0.4,75.0,21.2,Normal Temperature,2
104838,Chittagong,2022,1,15,0.0,0.0,67.0,20.8,Normal Temperature,2
104839,Chittagong,2022,1,16,0.0,8.1,66.0,21.1,Normal Temperature,2
104840,Chittagong,2022,1,17,0.0,7.7,77.0,19.9,Normal Temperature,2
104841,Chittagong,2022,1,18,0.0,7.8,74.0,20.6,Normal Temperature,2
104842,Chittagong,2022,1,19,0.0,7.8,73.0,20.1,Normal Temperature,2
104843,Chittagong,2022,1,20,0.0,4.2,77.0,19.8,Normal Temperature,2
104844,Chittagong,2022,1,21,0.0,5.2,73.0,19.4,Normal Temperature,2
104845,Chittagong,2022,1,22,0.0,2.2,70.0,20.5,Normal Temperature,2
104846,Chittagong,2022,1,23,0.0,6.1,59.0,22.6,Normal Temperature,2
104847,Chittagong,2022,1,24,0.0,0.0,80.0,20.3,Normal Temperature,2
104848,Chittagong,2022,1,25,1.0,8.1,76.0,22.2,Normal Temperature,2
104849,Chittagong,2022,1,26,0.0,0.0,84.0,20.7,Normal Temperature,2
104850,Chittagong,2022,1,27,0.0,2.5,81.0,20.8,Normal Temperature,2
104851,Chittagong,2022,1,28,0.0,7.5,48.0,19.5,Normal Temperature,2
104852,Chittagong,2022,1,29,0.0,9.1,57.0,18.3,Normal Temperature,2
104853,Chittagong,2022,1,30,0.0,6.6,65.0,18.2,Normal Temperature,2
104854,Chittagong,2022,1,31,0.0,8.1,70.0,18.2,Normal Temperature,2
104855,Chittagong,2022,2,1,0.0,7.0,66.0,21.1,Normal Temperature,2
104856,Chittagong,2022,2,2,0.0,8.2,82.0,21.6,Normal Temperature,2
104857,Chittagong,2022,2,3,0.0,8.2,75.0,20.9,Normal Temperature,2
104858,Chittagong,2022,2,4,0.0,7.7,68.0,21.4,Normal Temperature,2
104859,Chittagong,2022,2,5,7.0,1.5,77.0,21.0,Normal Temperature,2
104860,Chittagong,2022,2,6,0.0,8.7,55.0,20.4,Normal Temperature,2
104861,Chittagong,2022,2,7,0.0,8.2,67.0,18.6,Normal Temperature,2
104862,Chittagong,2022,2,8,0.0,8.3,59.0,20.0,Normal Temperature,2
104863,Chittagong,2022,2,9,0.0,8.4,64.0,20.3,Normal Temperature,2
104864,Chittagong,2022,2,10,0.0,7.9,56.0,22.1,Normal Temperature,2
104865,Chittagong,2022,2,11,0.0,8.3,64.0,22.3,Normal Temperature,2
104866,Chittagong,2022,2,12,0.0,8.4,53.0,21.0,Normal Temperature,2
104867,Chittagong,2022,2,13,0.0,8.8,58.0,21.1,Normal Temperature,2
104868,Chittagong,2022,2,14,0.0,9.0,61.0,21.7,Normal Temperature,2
104869,Chittagong,2022,2,15,0.0,8.7,64.0,21.0,Normal Temperature,2
104870,Chittagong,2022,2,16,0.0,8.4,61.0,21.8,Normal Temperature,2
104871,Chittagong,2022,2,17,0.0,8.7,57.0,22.1,Normal Temperature,2
104872,Chittagong,2022,2,18,0.0,8.5,53.0,22.6,Normal Temperature,2
104873,Chittagong,2022,2,19,0.0,8.7,54.0,22.4,Normal Temperature,2
104874,Chittagong,2022,2,20,0.0,7.1,65.0,22.3,Normal Temperature,2
104875,Chittagong,2022,2,21,4.0,7.9,79.0,22.0,Normal Temperature,2
104876,Chittagong,2022,2,22,0.0,8.7,74.0,21.6,Normal Temperature,2
104877,Chittagong,2022,2,23,0.0,8.7,68.0,22.5,Normal Temperature,2
104878,Chittagong,2022,2,24,0.0,8.7,73.0,23.6,Normal Temperature,2
104879,Chittagong,2022,2,25,0.0,8.9,53.0,25.4,Normal Temperature,2
104880,Chittagong,2022,2,26,0.0,9.0,60.0,25.6,Normal Temperature,2
104881,Chittagong,2022,2,27,0.0,8.7,60.0,25.0,Normal Temperature,2
104882,Chittagong,2022,2,28,0.0,8.6,57.0,25.9,Normal Temperature,2
104883,Chittagong,2022,3,1,0.0,9.0,47.0,26.2,Normal Temperature,2
104884,Chittagong,2022,3,2,0.0,10.1,51.0,25.3,Normal Temperature,2
104885,Chittagong,2022,3,3,0.0,9.2,52.0,26.1,Normal Temperature,2
104886,Chittagong,2022,3,4,0.0,9.1,48.0,25.7,Normal Temperature,2
104887,Chittagong,2022,3,5,0.0,3.6,49.0,26.0,Normal Temperature,2
104888,Chittagong,2022,3,6,0.0,9.3,43.0,26.5,Normal Temperature,2
104889,Chittagong,2022,3,7,0.0,8.8,71.0,24.9,Normal Temperature,2
104890,Chittagong,2022,3,8,0.0,9.0,72.0,25.6,Normal Temperature,2
104891,Chittagong,2022,3,9,0.0,7.6,79.0,25.5,Normal Temperature,2
104892,Chittagong,2022,3,10,0.0,8.8,68.0,27.1,Normal Temperature,2
104893,Chittagong,2022,3,11,0.0,9.0,56.0,27.5,Normal Temperature,2
104894,Chittagong,2022,3,12,0.0,8.9,51.0,28.2,Normal Temperature,2
104895,Chittagong,2022,3,13,0.0,9.1,52.0,28.6,Normal Temperature,2
104896,Chittagong,2022,3,14,0.0,8.7,72.0,27.4,Normal Temperature,2
104897,Chittagong,2022,3,15,0.0,6.2,78.0,27.2,Normal Temperature,2
104898,Chittagong,2022,3,16,0.0,7.4,79.0,27.0,Normal Temperature,2
104899,Chittagong,2022,3,17,0.0,8.5,81.0,27.1,Normal Temperature,2
104900,Chittagong,2022,3,18,0.0,7.4,84.0,27.3,Normal Temperature,2
104901,Chittagong,2022,3,19,0.0,7.4,71.0,27.9,Normal Temperature,2
104902,Chittagong,2022,3,20,0.0,9.1,76.0,27.0,Normal Temperature,2
104903,Chittagong,2022,3,21,0.0,9.7,79.0,26.6,Normal Temperature,2
104904,Chittagong,2022,3,22,0.0,8.5,80.0,26.5,Normal Temperature,2
104905,Chittagong,2022,3,23,0.0,6.3,81.0,27.8,Normal Temperature,2
104906,Chittagong,2022,3,24,0.0,6.8,81.0,27.8,Normal Temperature,2
104907,Chittagong,2022,3,25,0.0,8.5,79.0,28.1,Normal Temperature,2
104908,Chittagong,2022,3,26,0.0,0.9,82.0,28.0,Normal Temperature,2
104909,Chittagong,2022,3,27,0.0,3.1,81.0,28.2,Normal Temperature,2
104910,Chittagong,2022,3,28,0.0,5.7,82.0,28.6,Normal Temperature,2
104911,Chittagong,2022,3,29,0.0,6.1,81.0,28.6,Normal Temperature,2
104912,Chittagong,2022,3,30,0.0,5.9,81.0,28.6,Normal Temperature,2
104913,Chittagong,2022,3,31,0.0,10.6,80.0,28.6,Normal Temperature,2
104914,Chittagong,2022,4,1,0.0,8.1,79.0,28.6,Normal Temperature,2
104915,Chittagong,2022,4,2,0.0,5.6,80.0,28.6,Normal Temperature,2
104916,Chittagong,2022,4,3,0.0,7.9,79.0,28.8,Normal Temperature,2
104917,Chittagong,2022,4,4,0.0,4.8,79.0,28.8,Normal Temperature,2
104918,Chittagong,2022,4,5,0.0,8.8,77.0,29.2,Normal Temperature,2
104919,Chittagong,2022,4,6,0.0,9.0,77.0,28.9,Normal Temperature,2
104920,Chittagong,2022,4,7,0.0,8.3,76.0,28.8,Normal Temperature,2
104921,Chittagong,2022,4,8,0.0,8.3,78.0,28.8,Normal Temperature,2
104922,Chittagong,2022,4,9,0.0,8.9,75.0,29.2,Normal Temperature,2
104923,Chittagong,2022,4,10,0.0,9.6,77.0,29.6,Normal Temperature,2
104924,Chittagong,2022,4,11,0.0,8.3,77.0,29.5,Normal Temperature,2
104925,Chittagong,2022,4,12,0.0,7.2,75.0,29.7,Normal Temperature,2
104926,Chittagong,2022,4,13,0.0,2.8,77.0,29.8,Normal Temperature,2
104927,Chittagong,2022,4,14,0.0,4.9,77.0,30.0,Normal Temperature,2
104928,Chittagong,2022,4,15,0.0,1.9,80.0,29.3,Normal Temperature,2
104929,Chittagong,2022,4,16,0.0,7.9,80.0,29.8,Normal Temperature,2
104930,Chittagong,2022,4,17,0.0,8.4,79.0,30.0,Normal Temperature,2
104931,Chittagong,2022,4,18,0.0,7.5,80.0,29.8,Normal Temperature,2
104932,Chittagong,2022,4,19,0.0,9.0,81.0,30.0,Normal Temperature,2
104933,Chittagong,2022,4,20,0.0,2.8,86.0,24.2,Normal Temperature,2
104934,Chittagong,2022,4,21,39.0,5.4,79.0,28.1,Normal Temperature,2
104935,Chittagong,2022,4,22,2.0,8.0,77.0,29.2,Normal Temperature,2
104936,Chittagong,2022,4,23,3.0,8.6,80.0,29.7,Normal Temperature,2
104937,Chittagong,2022,4,24,0.0,8.3,81.0,30.2,Hot Temperature,1
104938,Chittagong,2022,4,25,0.0,7.7,81.0,30.1,Hot Temperature,1
104939,Chittagong,2022,4,26,0.0,8.4,78.0,30.3,Hot Temperature,1
104940,Chittagong,2022,4,27,0.0,9.2,77.0,30.4,Hot Temperature,1
104941,Chittagong,2022,4,28,0.0,8.2,79.0,30.1,Hot Temperature,1
104942,Chittagong,2022,4,29,0.0,9.3,78.0,30.4,Hot Temperature,1
104943,Chittagong,2022,4,30,0.0,8.8,83.0,29.5,Normal Temperature,2
104944,Chittagong,2022,5,1,1.0,8.6,77.0,29.9,Normal Temperature,2
104945,Chittagong,2022,5,2,0.0,6.0,74.0,30.6,Hot Temperature,1
104946,Chittagong,2022,5,3,0.0,3.2,83.0,27.2,Normal Temperature,2
104947,Chittagong,2022,5,4,16.0,1.1,88.0,26.5,Normal Temperature,2
104948,Chittagong,2022,5,5,19.0,5.9,82.0,27.3,Normal Temperature,2
104949,Chittagong,2022,5,6,12.0,8.3,74.0,29.6,Normal Temperature,2
104950,Chittagong,2022,5,7,0.0,9.2,72.0,30.1,Hot Temperature,1
104951,Chittagong,2022,5,8,0.0,9.3,76.0,30.3,Hot Temperature,1
104952,Chittagong,2022,5,9,10.0,0.3,87.0,27.7,Normal Temperature,2
104953,Chittagong,2022,5,10,12.0,1.6,79.0,28.7,Normal Temperature,2
104954,Chittagong,2022,5,11,0.0,1.6,81.0,28.8,Normal Temperature,2
104955,Chittagong,2022,5,12,24.0,5.6,79.0,29.3,Normal Temperature,2
104956,Chittagong,2022,5,13,1.0,6.7,81.0,29.7,Normal Temperature,2
104957,Chittagong,2022,5,14,0.0,5.6,81.0,30.4,Hot Temperature,1
104958,Chittagong,2022,5,15,0.0,9.5,83.0,30.3,Hot Temperature,1
104959,Chittagong,2022,5,16,7.0,9.1,82.0,30.6,Hot Temperature,1
104960,Chittagong,2022,5,17,7.0,8.7,82.0,30.7,Hot Temperature,1
104961,Chittagong,2022,5,18,13.0,8.2,83.0,30.7,Hot Temperature,1
104962,Chittagong,2022,5,19,3.0,9.4,83.0,30.9,Hot Temperature,1
104963,Chittagong,2022,5,20,19.0,3.9,81.0,28.1,Normal Temperature,2
104964,Chittagong,2022,5,21,9.0,4.4,83.0,27.4,Normal Temperature,2
104965,Chittagong,2022,5,22,48.0,9.8,78.0,30.2,Hot Temperature,1
104966,Chittagong,2022,5,23,50.0,2.4,85.0,27.4,Normal Temperature,2
104967,Chittagong,2022,5,24,5.0,0.3,83.0,28.8,Normal Temperature,2
104968,Chittagong,2022,5,25,33.0,6.8,82.0,29.1,Normal Temperature,2
104969,Chittagong,2022,5,26,3.0,8.3,83.0,29.3,Normal Temperature,2
104970,Chittagong,2022,5,27,5.0,2.5,90.0,26.8,Normal Temperature,2
104971,Chittagong,2022,5,28,34.0,4.7,82.0,29.1,Normal Temperature,2
104972,Chittagong,2022,5,29,2.0,3.1,81.0,28.0,Normal Temperature,2
104973,Chittagong,2022,5,30,3.0,0.0,91.0,27.2,Normal Temperature,2
104974,Chittagong,2022,5,31,9.0,6.1,85.0,28.9,Normal Temperature,2
104975,Chittagong,2022,6,1,14.0,5.3,86.0,28.6,Normal Temperature,2
104976,Chittagong,2022,6,2,1.0,0.0,90.0,27.8,Normal Temperature,2
104977,Chittagong,2022,6,3,18.0,1.8,92.0,27.2,Normal Temperature,2
104978,Chittagong,2022,6,4,27.0,0.4,85.0,28.2,Normal Temperature,2
104979,Chittagong,2022,6,5,0.0,9.4,82.0,29.8,Normal Temperature,2
104980,Chittagong,2022,6,6,0.0,8.9,84.0,30.3,Hot Temperature,1
104981,Chittagong,2022,6,7,0.0,8.2,84.0,30.1,Hot Temperature,1
104982,Chittagong,2022,6,8,0.0,2.2,84.0,30.1,Hot Temperature,1
104983,Chittagong,2022,6,9,0.0,1.4,83.0,27.8,Normal Temperature,2
104984,Chittagong,2022,6,10,0.0,3.8,83.0,29.3,Normal Temperature,2
104985,Chittagong,2022,6,11,0.0,6.9,82.0,29.9,Normal Temperature,2
104986,Chittagong,2022,6,12,0.0,7.8,82.0,30.4,Hot Temperature,1
104987,Chittagong,2022,6,13,0.0,5.6,87.0,28.7,Normal Temperature,2
104988,Chittagong,2022,6,14,86.0,5.1,88.0,28.2,Normal Temperature,2
104989,Chittagong,2022,6,15,4.0,1.7,87.0,28.2,Normal Temperature,2
104990,Chittagong,2022,6,16,2.0,0.0,93.0,25.9,Normal Temperature,2
104991,Chittagong,2022,6,17,54.0,0.0,96.0,25.9,Normal Temperature,2
104992,Chittagong,2022,6,18,50.0,0.0,96.0,26.8,Normal Temperature,2
104993,Chittagong,2022,6,19,31.0,0.0,98.0,25.6,Normal Temperature,2
104994,Chittagong,2022,6,20,242.0,0.7,92.0,26.5,Normal Temperature,2
104995,Chittagong,2022,6,21,20.0,0.0,89.0,27.2,Normal Temperature,2
104996,Chittagong,2022,6,22,22.0,6.8,84.0,28.6,Normal Temperature,2
104997,Chittagong,2022,6,23,0.0,9.2,84.0,29.1,Normal Temperature,2
104998,Chittagong,2022,6,24,0.0,2.4,86.0,28.4,Normal Temperature,2
104999,Chittagong,2022,6,25,0.0,6.3,84.0,29.1,Normal Temperature,2
105000,Chittagong,2022,6,26,0.0,8.9,81.0,29.9,Normal Temperature,2
105001,Chittagong,2022,6,27,0.0,9.5,81.0,30.0,Normal Temperature,2
105002,Chittagong,2022,6,28,0.0,7.0,83.0,29.0,Normal Temperature,2
105003,Chittagong,2022,6,29,2.0,1.7,89.0,28.3,Normal Temperature,2
105004,Chittagong,2022,6,30,9.0,3.9,85.0,29.3,Normal Temperature,2
105005,Chittagong,2022,7,1,1.0,4.5,83.0,28.9,Normal Temperature,2
105006,Chittagong,2022,7,2,0.0,7.4,81.0,28.8,Normal Temperature,2
105007,Chittagong,2022,7,3,0.0,5.3,80.0,29.7,Normal Temperature,2
105008,Chittagong,2022,7,4,0.0,10.4,79.0,29.9,Normal Temperature,2
105009,Chittagong,2022,7,5,7.0,6.5,84.0,29.3,Normal Temperature,2
105010,Chittagong,2022,7,6,9.0,7.2,76.0,30.0,Normal Temperature,2
105011,Chittagong,2022,7,7,0.0,9.1,78.0,30.0,Normal Temperature,2
105012,Chittagong,2022,7,8,2.0,9.5,78.0,30.1,Hot Temperature,1
105013,Chittagong,2022,7,9,0.0,7.8,77.0,29.9,Normal Temperature,2
105014,Chittagong,2022,7,10,1.0,10.0,78.0,30.1,Hot Temperature,1
105015,Chittagong,2022,7,11,0.0,6.7,75.0,30.1,Hot Temperature,1
105016,Chittagong,2022,7,12,0.0,10.1,74.0,30.5,Hot Temperature,1
105017,Chittagong,2022,7,13,0.0,9.6,74.0,30.9,Hot Temperature,1
105018,Chittagong,2022,7,14,0.0,9.3,77.0,30.2,Hot Temperature,1
105019,Chittagong,2022,7,15,7.0,6.5,77.0,30.4,Hot Temperature,1
105020,Chittagong,2022,7,16,1.0,9.4,74.0,30.8,Hot Temperature,1
105021,Chittagong,2022,7,17,0.0,8.1,75.0,30.4,Hot Temperature,1
105022,Chittagong,2022,7,18,0.0,3.5,85.0,29.3,Normal Temperature,2
105023,Chittagong,2022,7,19,4.0,6.2,86.0,29.0,Normal Temperature,2
105024,Chittagong,2022,7,20,65.0,1.1,93.0,27.5,Normal Temperature,2
105025,Chittagong,2022,7,21,94.0,7.7,81.0,29.4,Normal Temperature,2
105026,Chittagong,2022,7,22,0.0,5.4,82.0,29.8,Normal Temperature,2
105027,Chittagong,2022,7,23,2.0,0.0,92.0,27.1,Normal Temperature,2
105028,Chittagong,2022,7,24,42.0,0.0,93.0,26.3,Normal Temperature,2
105029,Chittagong,2022,7,25,23.0,0.3,85.0,27.8,Normal Temperature,2
105030,Chittagong,2022,7,26,0.0,5.2,78.0,29.2,Normal Temperature,2
105031,Chittagong,2022,7,27,0.0,10.0,73.0,30.3,Hot Temperature,1
105032,Chittagong,2022,7,28,0.0,1.0,89.0,28.8,Normal Temperature,2
105033,Chittagong,2022,7,29,13.0,9.9,78.0,30.7,Hot Temperature,1
105034,Chittagong,2022,7,30,0.0,7.1,76.0,30.7,Hot Temperature,1
105035,Chittagong,2022,7,31,0.0,8.6,78.0,30.6,Hot Temperature,1
105036,Chittagong,2022,8,1,4.0,5.5,82.0,29.9,Normal Temperature,2
105037,Chittagong,2022,8,2,1.0,8.6,77.0,30.4,Hot Temperature,1
105038,Chittagong,2022,8,3,14.0,3.6,84.0,29.2,Normal Temperature,2
105039,Chittagong,2022,8,4,4.0,2.8,78.0,29.9,Normal Temperature,2
